SFinal,TipoDes,ExG,GEtario,Sexo,BTRV,BFA,BFPT,BPDT,NEdu,MáxNFPT,OcuEco,TipoBIE,EISUN,PSS,TipoASS,Pareja,Hijos,Gfam,TipoVivienda,SerPúb,RegSalud
Exito,Colectiva,AUC,Entre 41 y 60 años,Masculino,Sí,No,Sí,Sí,Bachiller,Técnico,Desocupados,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,No,0,1,No Aplica,No Aplica,No posee
Exito,Colectiva,AUC,Entre 41 y 60 años,Masculino,Sí,No,No,Sí,Bachiller,No Aplica,Desocupados,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,No,0,1,No Aplica,No Aplica,No posee
Exito,Colectiva,AUC,Entre 41 y 60 años,Masculino,Sí,No,No,Sí,Sin Nivel,No Aplica,Desocupados,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,No,0,1,No Aplica,No Aplica,No posee
Exito,Colectiva,AUC,Entre 41 y 60 años,Masculino,Sí,No,No,Sí,Bachiller,No Aplica,Desocupados,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,No,0,2,No Aplica,No Aplica,No posee
Exito,Colectiva,AUC,Entre 41 y 60 años,Masculino,Sí,No,Sí,Sí,Bachiller,Complementario,Sector Informal,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,Sí,4,6,Casa,Sí,No posee
Exito,Colectiva,AUC,Entre 41 y 60 años,Masculino,Sí,Sí,No,Sí,Básica Primaria,No Aplica,Pob Eco Inactiva,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,No,0,1,No Aplica,No Aplica,No posee
Exito,Colectiva,AUC,Entre 41 y 60 años,Masculino,Sí,No,No,Sí,Básica Secundaria,No Aplica,Pob Eco Inactiva,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,No,0,1,No Aplica,No Aplica,No posee
Exito,Colectiva,AUC,Entre 41 y 60 años,Masculino,Sí,No,No,Sí,Bachiller,No Aplica,Pob Eco Inactiva,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,No,0,1,No Aplica,No Aplica,No posee
Exito,Colectiva,AUC,Entre 41 y 60 años,Masculino,Sí,No,No,Sí,Sin Nivel,No Aplica,Pob Eco Inactiva,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,No,0,1,No Aplica,No Aplica,No posee
Exito,Colectiva,AUC,Entre 41 y 60 años,Masculino,Sí,No,No,Sí,Sin Nivel,No Aplica,Pob Eco Inactiva,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,Sí,0,2,No Aplica,No Aplica,No posee
Exito,Colectiva,FARC,Entre 41 y 60 años,Masculino,Sí,Sí,No,Sí,Básica Primaria,No Aplica,Pob Eco Inactiva,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,No,0,4,Apartamento,Sí,No posee
Exito,Colectiva,AUC,Entre 41 y 60 años,Masculino,Sí,Sí,No,Sí,Básica Primaria,No Aplica,Pob Eco Inactiva,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,No,0,1,No Aplica,No Aplica,No posee
Exito,Individual,ELN,Entre 41 y 60 años,Masculino,No,No,No,No,Bachiller,Semicalificado,Desocupados,Plan de Negocio,Cerrado,Posee Certif Ser Soc,Aporte habilidades Especiales,No,0,1,Casa,Sí,C - CONTRIBUTIVO
Exito,Individual,FARC,Entre 41 y 60 años,Femenino,No,No,No,No,Bachiller,Técnico,Desocupados,Vivienda,Pendiente por visita ISUN,Posee Certif Ser Soc,Acompañar Salud y Aliment,No,1,2,Casa,Sí,C - CONTRIBUTIVO
Exito,Individual,ELN,Entre 41 y 60 años,Masculino,No,No,No,No,Básica Secundaria,Complementario,Desocupados,Plan de Negocio,Cerrado,Posee Certif Ser Soc,Embeller Esp Pub,Sí,2,4,Casa,No,S - SUBSIDIADO
Exito,Individual,FARC,Entre 41 y 60 años,Masculino,No,No,No,No,Básica Primaria,No Aplica,Desocupados,Plan de Negocio,Cerrado,Posee Certif Ser Soc,Embeller Esp Pub,No,0,1,Casa-Lote,No,S - SUBSIDIADO
Exito,Individual,FARC,Entre 41 y 60 años,Masculino,No,No,No,No,Básica Secundaria,Complementario,Desocupados,Plan de Negocio,Cerrado,Posee Certif Ser Soc,Embeller Esp Pub,No,0,1,Casa,Sí,S - SUBSIDIADO
Exito,Individual,FARC,Entre 41 y 60 años,Femenino,No,No,No,No,Bachiller,Complementario,Desocupados,Plan de Negocio,Cerrado,Posee Certif Ser Soc,Recuperación Ambiental,No,0,2,Casa,Sí,S - SUBSIDIADO
Exito,Individual,FARC,Entre 41 y 60 años,Masculino,No,No,No,No,Bachiller,Auxiliar,Desocupados,Plan de Negocio,Cerrado,Posee Certif Ser Soc,Embeller Esp Pub,Sí,2,4,Casa,Sí,S - SUBSIDIADO
Exito,Individual,FARC,Entre 41 y 60 años,Masculino,No,No,No,No,Básica Secundaria,Complementario,Desocupados,Plan de Negocio,Cerrado,Posee Certif Ser Soc,Acompañar Salud y Aliment,Sí,3,5,Casa,Sí,S - SUBSIDIADO
Exito,Individual,ELN,Entre 41 y 60 años,Masculino,No,No,No,No,Básica Primaria,No Aplica,Desocupados,Plan de Negocio,Cerrado,Posee Certif Ser Soc,Aporte habilidades Especiales,Sí,2,4,Rancho,Sí,S - SUBSIDIADO
Exito,Individual,FARC,Entre 41 y 60 años,Masculino,No,No,No,No,Básica Primaria,Complementario,Desocupados,Plan de Negocio,Cerrado,Posee Certif Ser Soc,Aporte habilidades Especiales,Sí,1,3,Apartamento,Sí,S - SUBSIDIADO
Exito,Individual,FARC,Entre 41 y 60 años,Masculino,No,No,No,No,Básica Primaria,No Aplica,Desocupados,No Aplica,No Aplica,Posee Certif Ser Soc,Embeller Esp Pub,Sí,0,2,Apartamento,Sí,S - SUBSIDIADO
Exito,Individual,ELN,Entre 41 y 60 años,Masculino,No,No,No,No,Bachiller,Complementario,Desocupados,Plan de Negocio,Cerrado,Posee Certif Ser Soc,Embeller Esp Pub,No,2,3,Apartamento,Sí,S - SUBSIDIADO
Exito,Individual,FARC,Entre 41 y 60 años,Femenino,No,No,No,No,Bachiller,Técnico,Desocupados,No Aplica,No Aplica,Posee Certif Ser Soc,Recuperación Ambiental,No,0,1,Casa,No,No posee
Exito,Individual,FARC,Entre 41 y 60 años,Masculino,Sí,No,No,Sí,Básica Primaria,No Aplica,Desocupados,Plan de Negocio,Cerrado,Posee Certif Ser Soc,Generación de espacios,No,1,2,Apartamento,Sí,C - CONTRIBUTIVO
Exito,Individual,FARC,Entre 41 y 60 años,Femenino,Sí,No,No,Sí,Bachiller,Complementario,Desocupados,Plan de Negocio,Cerrado,Posee Certif Ser Soc,Recuperación Ambiental,No,3,4,Apartamento,Sí,S - SUBSIDIADO
Exito,Individual,FARC,Entre 41 y 60 años,Femenino,No,No,No,No,Básica Primaria,Complementario,Desocupados,Plan de Negocio,Cerrado,Posee Certif Ser Soc,Aporte habilidades Especiales,No,0,1,Casa,Sí,S - SUBSIDIADO
Exito,Individual,FARC,Entre 41 y 60 años,Masculino,No,No,No,No,Bachiller,Técnico,Desocupados,Plan de Negocio,Cerrado,Posee Certif Ser Soc,Embeller Esp Pub,Sí,4,6,Apartamento,Sí,S - SUBSIDIADO
Exito,Individual,FARC,Entre 41 y 60 años,Masculino,Sí,Sí,Sí,Sí,Bachiller,Técnico,Desocupados,Plan de Negocio,Pendiente por visita ISUN,Posee Certif Ser Soc,Embeller Esp Pub,Sí,4,6,Casa,No,No posee
Exito,Individual,FARC,Entre 41 y 60 años,Masculino,Sí,Sí,No,Sí,Básica Secundaria,Complementario,Desocupados,No Aplica,No Aplica,Posee Certif Ser Soc,Recuperación Ambiental,No,0,1,Casa,No,No posee
Exito,Individual,ELN,Entre 41 y 60 años,Masculino,Sí,No,No,Sí,Bachiller,No Aplica,Desocupados,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,No,0,1,No Aplica,No Aplica,No posee
Exito,Individual,FARC,Entre 41 y 60 años,Masculino,Sí,No,No,Sí,Bachiller,No Aplica,Desocupados,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,No,0,1,No Aplica,No Aplica,No posee
Exito,Individual,FARC,Entre 41 y 60 años,Masculino,Sí,No,Sí,Sí,Bachiller,Complementario,Desocupados,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,Sí,0,2,No Aplica,No Aplica,No posee
Exito,Individual,ELN,Entre 41 y 60 años,Masculino,Sí,No,No,Sí,Sin Nivel,No Aplica,Desocupados,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,Sí,1,3,No Aplica,No Aplica,No posee
Exito,Individual,FARC,Entre 41 y 60 años,Masculino,Sí,No,No,Sí,Básica Primaria,No Aplica,Desocupados,No Aplica,No Aplica,Posee Certif Ser Soc,Generación de espacios,Sí,2,4,Apartamento,Sí,No posee
Exito,Individual,ELN,Entre 41 y 60 años,Masculino,Sí,No,Sí,Sí,Bachiller,Complementario,Desocupados,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,No,0,1,No Aplica,No Aplica,No posee
Exito,Individual,FARC,Entre 41 y 60 años,Masculino,Sí,No,No,Sí,Alfabetización,No Aplica,Desocupados,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,No,0,1,No Aplica,No Aplica,No posee
Exito,Individual,AUC,Entre 41 y 60 años,Masculino,Sí,No,No,Sí,Sin Nivel,No Aplica,Desocupados,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,No,0,1,No Aplica,No Aplica,No posee
Exito,Individual,ERG,Entre 41 y 60 años,Masculino,Sí,Sí,No,Sí,Básica Secundaria,No Aplica,Desocupados,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,Sí,2,4,No Aplica,No Aplica,No posee
Exito,Individual,ELN,Entre 41 y 60 años,Masculino,Sí,No,No,Sí,Básica Primaria,No Aplica,Desocupados,Plan de Negocio,Cerrado,Posee Certif Ser Soc,Embeller Esp Pub,No,1,2,Casa,Sí,S - SUBSIDIADO
Exito,Individual,FARC,Entre 41 y 60 años,Masculino,Sí,No,No,Sí,Alfabetización,No Aplica,Desocupados,No Aplica,No Aplica,Vinculado a Ser Soc,Acompañar Salud y Aliment,No,0,1,Casa,Sí,S - SUBSIDIADO
Exito,Individual,FARC,Entre 41 y 60 años,Masculino,Sí,No,No,Sí,Básica Secundaria,No Aplica,Desocupados,Plan de Negocio,Cerrado,Posee Certif Ser Soc,Embeller Esp Pub,Sí,0,2,Casa,Sí,S - SUBSIDIADO
Exito,Individual,FARC,Entre 41 y 60 años,Masculino,Sí,Sí,No,Sí,Alfabetización,Complementario,Desocupados,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,Sí,0,2,Cuarto(s),No,S - SUBSIDIADO
Exito,Individual,FARC,Entre 41 y 60 años,Masculino,Sí,No,No,Sí,Básica Primaria,Complementario,Desocupados,Plan de Negocio,Cerrado,Posee Certif Ser Soc,Embeller Esp Pub,No,0,1,Apartamento,Sí,S - SUBSIDIADO
Exito,Individual,FARC,Entre 41 y 60 años,Masculino,Sí,No,No,Sí,Básica Secundaria,No Aplica,Desocupados,No Aplica,No Aplica,Posee Certif Ser Soc,Recuperación Ambiental,No,1,2,Apartamento,Sí,S - SUBSIDIADO
Exito,Individual,ELN,Entre 41 y 60 años,Femenino,Sí,No,No,Sí,Bachiller,Complementario,Desocupados,Plan de Negocio,Pendiente por visita ISUN,Posee Certif Ser Soc,Aporte habilidades Especiales,Sí,1,3,Apartamento,Sí,S - SUBSIDIADO
Exito,Individual,FARC,Entre 41 y 60 años,Masculino,Sí,No,No,Sí,Básica Primaria,Complementario,Desocupados,Plan de Negocio,Cerrado,No Vinculado Ser Social,No Aplica,No,0,1,Casa,Sí,S - SUBSIDIADO
Exito,Individual,FARC,Entre 41 y 60 años,Femenino,Sí,No,No,Sí,Bachiller,Complementario,Desocupados,No Aplica,No Aplica,Posee Certif Ser Soc,Generación de espacios,No,1,2,Casa,Sí,S - SUBSIDIADO
Exito,Individual,FARC,Entre 41 y 60 años,Masculino,Sí,No,No,Sí,Básica Primaria,No Aplica,Desocupados,No Aplica,No Aplica,No Vinculado Ser Social,Recuperación Ambiental,Sí,4,6,Otro tipo de vivienda ,Sí,S - SUBSIDIADO
Exito,Individual,ELN,Entre 41 y 60 años,Femenino,Sí,Sí,Sí,Sí,Básica Primaria,Auxiliar,Desocupados,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,No,2,3,Casa,Sí,No posee
Exito,Individual,ELN,Entre 41 y 60 años,Masculino,Sí,No,No,Sí,Sin Nivel,No Aplica,Desocupados,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,No,1,2,Casa,No,No posee
Exito,Individual,FARC,Entre 41 y 60 años,Masculino,Sí,Sí,Sí,Sí,Básica Primaria,Complementario,Desocupados,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,No,0,3,Casa,No,No posee
Exito,Individual,FARC,Entre 41 y 60 años,Masculino,Sí,Sí,No,Sí,Básica Secundaria,Complementario,Desocupados,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,Sí,2,4,Casa,No,No posee
Exito,Individual,FARC,Entre 41 y 60 años,Masculino,Sí,No,No,Sí,Bachiller,Complementario,Desocupados,No Aplica,No Aplica,Vinculado a Ser Soc,Recuperación Ambiental,Sí,1,3,Apartamento,Sí,No posee
Exito,Individual,FARC,Entre 41 y 60 años,Femenino,Sí,No,No,Sí,Bachiller,Técnico,Desocupados,No Aplica,No Aplica,Vinculado a Ser Soc,Recuperación Ambiental,Sí,1,3,Apartamento,Sí,No posee
Exito,Individual,ELN,Entre 41 y 60 años,Masculino,Sí,Sí,Sí,Sí,Básica Primaria,Complementario,Desocupados,No Aplica,No Aplica,Posee Certif Ser Soc,Embeller Esp Pub,No,0,1,Casa,Sí,No posee
Exito,Individual,EPL,Entre 41 y 60 años,Masculino,Sí,Sí,Sí,Sí,Alfabetización,Complementario,Desocupados,No Aplica,No Aplica,Posee Certif Ser Soc,Embeller Esp Pub,Sí,5,7,Casa,Sí,No posee
Exito,Individual,ELN,Entre 41 y 60 años,Masculino,Sí,No,No,Sí,Alfabetización,No Aplica,Desocupados,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,No,0,1,Cuarto(s),Sí,No posee
Exito,Individual,ELN,Entre 41 y 60 años,Masculino,Sí,Sí,No,Sí,Básica Primaria,No Aplica,Desocupados,No Aplica,No Aplica,Posee Certif Ser Soc,Recuperación Ambiental,No,0,1,Casa,No,No posee
Exito,Individual,ELN,Entre 41 y 60 años,Masculino,Sí,Sí,No,Sí,Básica Secundaria,Complementario,Desocupados,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,Sí,1,3,Casa,No,No posee
Exito,Individual,ELN,Entre 41 y 60 años,Masculino,Sí,Sí,No,Sí,Alfabetización,No Aplica,Desocupados,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,No,0,1,No Aplica,No Aplica,No posee
Exito,Individual,ELN,Entre 41 y 60 años,Femenino,Sí,Sí,No,Sí,Bachiller,Complementario,Desocupados,No Aplica,No Aplica,Posee Certif Ser Soc,Generación de espacios,Sí,0,2,Apartamento,Sí,No posee
Exito,Individual,FARC,Entre 41 y 60 años,Masculino,Sí,Sí,Sí,Sí,Básica Primaria,Complementario,Desocupados,No Aplica,No Aplica,Posee Certif Ser Soc,Embeller Esp Pub,No,1,2,Apartamento,Sí,No posee
Exito,Individual,ELN,Entre 41 y 60 años,Masculino,Sí,No,Sí,Sí,Básica Primaria,Complementario,Desocupados,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,No,0,1,Casa,Sí,No posee
Exito,Individual,ELN,Entre 41 y 60 años,Masculino,Sí,No,Sí,Sí,Bachiller,Complementario,Desocupados,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,No,0,1,Casa,Sí,No posee
Exito,Individual,ELN,Entre 41 y 60 años,Masculino,Sí,Sí,Sí,Sí,Básica Secundaria,Complementario,Desocupados,No Aplica,No Aplica,Posee Certif Ser Soc,Embeller Esp Pub,No,0,3,Casa,Sí,No posee
Exito,Individual,ELN,Entre 41 y 60 años,Masculino,Sí,Sí,No,Sí,Básica Primaria,No Aplica,Desocupados,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,No,0,1,No Aplica,No Aplica,No posee
Exito,Individual,ELN,Entre 41 y 60 años,Masculino,Sí,No,No,Sí,Básica Primaria,No Aplica,Desocupados,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,Sí,0,2,No Aplica,No Aplica,No posee
Exito,Individual,ELN,Entre 41 y 60 años,Femenino,Sí,Sí,No,Sí,Alfabetización,No Aplica,Desocupados,No Aplica,No Aplica,Posee Certif Ser Soc,Recuperación Ambiental,Sí,0,2,No Aplica,No Aplica,No posee
Exito,Individual,ELN,Entre 41 y 60 años,Femenino,Sí,No,No,Sí,Bachiller,No Aplica,Desocupados,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,No,1,2,No Aplica,No Aplica,No posee
Exito,Individual,ELN,Entre 41 y 60 años,Masculino,Sí,Sí,No,Sí,Básica Primaria,No Aplica,Desocupados,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,No,1,2,No Aplica,No Aplica,No posee
Exito,Individual,ELN,Entre 41 y 60 años,Masculino,Sí,Sí,No,Sí,Básica Primaria,Complementario,Desocupados,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,Sí,1,3,No Aplica,No Aplica,No posee
Exito,Individual,ELN,Entre 41 y 60 años,Masculino,Sí,Sí,Sí,Sí,Alfabetización,Complementario,Desocupados,No Aplica,No Aplica,Posee Certif Ser Soc,Recuperación Ambiental,Sí,1,3,No Aplica,No Aplica,No posee
Exito,Individual,ELN,Entre 41 y 60 años,Femenino,Sí,Sí,Sí,Sí,Básica Secundaria,Complementario,Desocupados,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,No,5,6,No Aplica,No Aplica,No posee
Exito,Individual,ELN,Entre 41 y 60 años,Masculino,Sí,No,Sí,Sí,Sin Nivel,Complementario,Desocupados,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,No,0,1,No Aplica,No Aplica,No posee
Exito,Individual,ELN,Entre 41 y 60 años,Masculino,Sí,Sí,No,Sí,Alfabetización,No Aplica,Desocupados,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,No,0,1,No Aplica,No Aplica,No posee
Exito,Individual,ELN,Entre 41 y 60 años,Femenino,Sí,Sí,No,Sí,Alfabetización,No Aplica,Desocupados,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,No,0,1,No Aplica,No Aplica,No posee
Exito,Individual,ELN,Entre 41 y 60 años,Masculino,Sí,No,No,Sí,Básica Primaria,No Aplica,Desocupados,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,No,0,1,No Aplica,No Aplica,No posee
Exito,Individual,ERP,Entre 41 y 60 años,Masculino,Sí,No,Sí,Sí,Bachiller,Técnico,Desocupados,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,No,0,1,No Aplica,No Aplica,No posee
Exito,Individual,ELN,Entre 41 y 60 años,Masculino,Sí,No,No,Sí,Sin Nivel,No Aplica,Desocupados,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,Sí,0,2,No Aplica,No Aplica,No posee
Exito,Individual,ELN,Entre 41 y 60 años,Masculino,Sí,No,No,Sí,Bachiller,No Aplica,Desocupados,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,No,1,2,No Aplica,No Aplica,No posee
Exito,Individual,ELN,Entre 41 y 60 años,Masculino,Sí,Sí,Sí,Sí,Alfabetización,Complementario,Desocupados,No Aplica,No Aplica,Posee Certif Ser Soc,Recuperación Ambiental,No,1,3,No Aplica,No Aplica,No posee
Exito,Individual,ELN,Entre 41 y 60 años,Masculino,Sí,Sí,No,Sí,Básica Primaria,No Aplica,Desocupados,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,Sí,3,5,No Aplica,No Aplica,No posee
Exito,Individual,ELN,Entre 41 y 60 años,Masculino,Sí,No,No,Sí,Sin Nivel,No Aplica,Desocupados,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,No,0,1,No Aplica,No Aplica,No posee
Exito,Individual,ELN,Entre 41 y 60 años,Masculino,Sí,No,No,Sí,Sin Nivel,No Aplica,Desocupados,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,No,0,1,No Aplica,No Aplica,No posee
Exito,Individual,ELN,Entre 41 y 60 años,Masculino,Sí,No,No,Sí,Sin Nivel,No Aplica,Desocupados,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,Sí,3,5,No Aplica,No Aplica,No posee
Exito,Individual,FARC,Entre 41 y 60 años,Masculino,No,No,No,No,Básica Primaria,Complementario,Sector Informal,Plan de Negocio,En Funcionamiento,Posee Certif Ser Soc,Embeller Esp Pub,No,0,1,Apartamento,No,C - CONTRIBUTIVO
Exito,Individual,FARC,Entre 41 y 60 años,Femenino,No,No,No,No,Bachiller,Técnico,Sector Informal,Plan de Negocio,En Funcionamiento,Posee Certif Ser Soc,Embeller Esp Pub,No,0,1,Casa,No,C - CONTRIBUTIVO
Exito,Individual,FARC,Entre 41 y 60 años,Masculino,No,No,No,No,Básica Secundaria,Complementario,Sector Informal,Plan de Negocio,Cerrado,Posee Certif Ser Soc,Generación de espacios,No,0,1,Casa,No,C - CONTRIBUTIVO
Exito,Individual,FARC,Entre 41 y 60 años,Masculino,No,No,No,No,Bachiller,No Aplica,Sector Informal,Plan de Negocio,Cerrado,Posee Certif Ser Soc,Multiplicar Conocimiento,No,0,1,Casa,No,C - CONTRIBUTIVO
Exito,Individual,FARC,Entre 41 y 60 años,Masculino,No,No,No,No,Bachiller,Tecnológico,Sector Informal,Plan de Negocio,En Funcionamiento,Posee Certif Ser Soc,Recuperación Ambiental,No,0,2,Casa,No,C - CONTRIBUTIVO
Exito,Individual,FARC,Entre 41 y 60 años,Masculino,No,No,No,No,Bachiller,Técnico,Sector Informal,Plan de Negocio,En Funcionamiento,Posee Certif Ser Soc,Acompañar Salud y Aliment,Sí,0,2,Casa,No,C - CONTRIBUTIVO
Exito,Individual,ELN,Entre 41 y 60 años,Femenino,No,No,No,No,Bachiller,Semicalificado,Sector Informal,Plan de Negocio,Cerrado,Posee Certif Ser Soc,Aporte habilidades Especiales,No,1,2,Casa,No,C - CONTRIBUTIVO
Exito,Individual,FARC,Entre 41 y 60 años,Masculino,No,No,No,No,Bachiller,Complementario,Sector Informal,Plan de Negocio,Cerrado,Posee Certif Ser Soc,Acompañar Salud y Aliment,Sí,1,3,Casa,No,C - CONTRIBUTIVO
Exito,Individual,FARC,Entre 41 y 60 años,Masculino,No,No,No,No,Básica Primaria,Complementario,Sector Informal,No Aplica,No Aplica,Posee Certif Ser Soc,Embeller Esp Pub,Sí,1,3,Casa,No,C - CONTRIBUTIVO
Exito,Individual,FARC,Entre 41 y 60 años,Masculino,No,No,No,No,Básica Primaria,Complementario,Sector Informal,Plan de Negocio,Pendiente por visita ISUN,Posee Certif Ser Soc,Generación de espacios,No,2,4,Casa,No,C - CONTRIBUTIVO
Exito,Individual,FARC,Entre 41 y 60 años,Masculino,No,No,No,No,Bachiller,Técnico,Sector Informal,Plan de Negocio,En Funcionamiento,Posee Certif Ser Soc,Aporte habilidades Especiales,Sí,2,4,Casa,No,C - CONTRIBUTIVO
Exito,Individual,FARC,Entre 41 y 60 años,Masculino,No,No,No,No,Básica Primaria,No Aplica,Sector Informal,Plan de Negocio,En Funcionamiento,Posee Certif Ser Soc,Embeller Esp Pub,Sí,2,4,Casa,No,C - CONTRIBUTIVO
Exito,Individual,FARC,Entre 41 y 60 años,Masculino,No,No,No,No,Básica Secundaria,Complementario,Sector Informal,Plan de Negocio,En Funcionamiento,Posee Certif Ser Soc,Recuperación Ambiental,Sí,2,4,Casa,No,C - CONTRIBUTIVO
Exito,Individual,FARC,Entre 41 y 60 años,Masculino,No,No,No,No,Básica Primaria,Complementario,Sector Informal,Plan de Negocio,En Funcionamiento,Posee Certif Ser Soc,Embeller Esp Pub,No,0,1,Cuarto(s),No,C - CONTRIBUTIVO
Exito,Individual,FARC,Entre 41 y 60 años,Masculino,No,No,No,No,Alfabetización,No Aplica,Sector Informal,No Aplica,No Aplica,Posee Certif Ser Soc,Generación de espacios,No,0,1,Cuarto(s),No,C - CONTRIBUTIVO
Exito,Individual,FARC,Entre 41 y 60 años,Masculino,No,No,No,No,Bachiller,No Aplica,Sector Informal,Plan de Negocio,En Funcionamiento,Posee Certif Ser Soc,Aporte habilidades Especiales,Sí,2,4,Cuarto(s),No,C - CONTRIBUTIVO
Exito,Individual,FARC,Entre 41 y 60 años,Masculino,No,No,No,No,Alfabetización,No Aplica,Sector Informal,Plan de Negocio,Cerrado,Posee Certif Ser Soc,Embeller Esp Pub,Sí,3,5,Rancho,No,C - CONTRIBUTIVO
Exito,Individual,FARC,Entre 41 y 60 años,Masculino,No,No,No,No,Básica Primaria,No Aplica,Sector Informal,Plan de Negocio,Cerrado,Posee Certif Ser Soc,Aporte habilidades Especiales,No,0,1,Apartamento,Sí,C - CONTRIBUTIVO
Exito,Individual,FARC,Entre 41 y 60 años,Masculino,No,No,No,No,Básica Secundaria,Complementario,Sector Informal,No Aplica,No Aplica,Posee Certif Ser Soc,Embeller Esp Pub,No,0,1,Apartamento,Sí,C - CONTRIBUTIVO
Exito,Individual,ELN,Entre 41 y 60 años,Masculino,No,No,No,No,Alfabetización,No Aplica,Sector Informal,Vivienda,Pendiente por visita ISUN,Posee Certif Ser Soc,Embeller Esp Pub,No,0,1,Apartamento,Sí,C - CONTRIBUTIVO
Exito,Individual,FARC,Entre 41 y 60 años,Masculino,No,No,No,No,Bachiller,Complementario,Sector Informal,Plan de Negocio,En Funcionamiento,Posee Certif Ser Soc,Acompañar Salud y Aliment,Sí,0,2,Apartamento,Sí,C - CONTRIBUTIVO
Exito,Individual,FARC,Entre 41 y 60 años,Masculino,No,No,No,No,Básica Primaria,Complementario,Sector Informal,Plan de Negocio,En Funcionamiento,Posee Certif Ser Soc,Aporte habilidades Especiales,Sí,0,2,Apartamento,Sí,C - CONTRIBUTIVO
Exito,Individual,FARC,Entre 41 y 60 años,Masculino,No,No,No,No,Bachiller,Complementario,Sector Informal,Plan de Negocio,Cerrado,Posee Certif Ser Soc,Embeller Esp Pub,Sí,1,3,Apartamento,Sí,C - CONTRIBUTIVO
Exito,Individual,FARC,Entre 41 y 60 años,Masculino,No,No,No,No,Bachiller,Complementario,Sector Informal,Plan de Negocio,Cerrado,Posee Certif Ser Soc,Generación de espacios,Sí,1,3,Apartamento,Sí,C - CONTRIBUTIVO
Exito,Individual,FARC,Entre 41 y 60 años,Masculino,No,No,No,No,Bachiller,Técnico,Sector Informal,Plan de Negocio,En Funcionamiento,Posee Certif Ser Soc,Generación de espacios,Sí,1,3,Apartamento,Sí,C - CONTRIBUTIVO
Exito,Individual,FARC,Entre 41 y 60 años,Masculino,No,No,No,No,Bachiller,No Aplica,Sector Informal,Plan de Negocio,Cerrado,Posee Certif Ser Soc,Embeller Esp Pub,Sí,1,4,Apartamento,Sí,C - CONTRIBUTIVO
Exito,Individual,FARC,Entre 41 y 60 años,Masculino,No,No,No,No,Alfabetización,No Aplica,Sector Informal,Plan de Negocio,En Funcionamiento,Posee Certif Ser Soc,Embeller Esp Pub,Sí,2,4,Apartamento,Sí,C - CONTRIBUTIVO
Exito,Individual,FARC,Entre 41 y 60 años,Masculino,No,No,No,No,Básica Primaria,No Aplica,Sector Informal,Plan de Negocio,Cerrado,Posee Certif Ser Soc,Recuperación Ambiental,Sí,3,5,Apartamento,Sí,C - CONTRIBUTIVO
